,Lx,Ly,AR,thick,E,nu,D,Sx,Sxy,Sy,eig1,eig2,eig3,eig4,eig5
538,1.0,5.846846846846847,5.846846846846847,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.416611594786152,12.24502378115673,12.296269184216314,15.01623120049457,15.945531716432043
539,1.0,5.8558558558558556,5.8558558558558556,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.418331836198783,12.256655179979276,12.288814607380408,14.996432061110257,15.973182451250338
540,1.0,5.864864864864865,5.864864864864865,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.420371695408678,12.278021783377387,12.296887922893742,14.9794637036064,16.00646487395423
541,1.0,5.873873873873874,5.873873873873874,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.422437022979754,12.275168278631577,12.323597388688198,14.96164531938773,16.039984068943365
542,1.0,5.882882882882883,5.882882882882883,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.421249609632364,12.257379779261539,12.28679525320702,14.895607734654801,16.056232064595754
543,1.0,5.891891891891892,5.891891891891892,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.42574610912905,12.259941620688174,12.303746620052177,14.925465259831984,16.084758289840277
544,1.0,5.900900900900901,5.900900900900901,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.427730347469648,12.252889925618893,12.315613028371878,14.912028752240658,16.112822898155866
545,1.0,5.90990990990991,5.90990990990991,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.429813686288883,12.247022645929757,12.34294360316527,14.885569585955011,16.16101248589313
546,1.0,5.918918918918919,5.918918918918919,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.431878426306762,12.239483038676152,12.348128130666145,14.866988064894382,16.18205266346827
547,1.0,5.927927927927928,5.927927927927928,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.433838763910789,12.231799001366282,12.351457857531479,14.84556882905021,16.197065279498187
548,1.0,5.936936936936937,5.936936936936937,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.42051464123209,12.211771241304545,12.363429421147098,14.829261579992451,16.220861475328995
549,1.0,5.945945945945946,5.945945945945946,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.439260317892906,12.220553533374947,12.375759720968285,14.814603283408559,16.259659577749005
550,1.0,5.954954954954955,5.954954954954955,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.441918624004204,12.214789647125393,12.38790579719296,14.797724498530991,16.290618286786938
551,1.0,5.963963963963964,5.963963963963964,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.451690795215711,12.25695834010052,12.409108730016769,15.059623618818623,16.351601804331036
552,1.0,5.972972972972973,5.972972972972973,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.463809022252574,12.224513888273734,12.414555232777628,14.789842632879603,16.34425325350952
553,1.0,5.981981981981982,5.981981981981982,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.447581473150642,12.192525274473839,12.421542358464661,14.737482543329511,16.367333800434487
554,1.0,5.990990990990991,5.990990990990991,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.450072039642974,12.186171570639353,12.433574802660779,14.720020202706433,16.395909997775963
555,1.0,6.0,6.0,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.494160940155313,12.194178287711777,12.459932431779498,14.7213149086182,16.6724132661341
556,1.0,6.009009009009009,6.009009009009009,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.45525330295108,11.799887877772083,12.461168934060984,14.68591666979714,16.444498537535544
557,1.0,6.018018018018018,6.018018018018018,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.468480537848603,12.172758180406722,12.481891044264412,14.6873701227229,16.48749117528051
558,1.0,6.027027027027027,6.027027027027027,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.466952834725092,12.164524276114898,12.490942841844404,14.66417720134797,16.51380403220591
559,1.0,6.036036036036036,6.036036036036036,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.4545298384573,12.122627462616801,12.49088694858374,14.62939190548643,16.538194718816232
560,1.0,6.045045045045045,6.045045045045045,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.465495877609444,12.144638838652956,12.505483447521167,14.614337396084082,16.568467254401813
561,1.0,6.054054054054054,6.054054054054054,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.46912719319074,12.12829691732392,12.522796211278418,14.590261035112881,16.59380695958449
562,1.0,6.063063063063063,6.063063063063063,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.431224353976313,11.727298465322118,12.449073546143316,14.292838615236205,16.154692614076207
563,1.0,6.072072072072072,6.072072072072072,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.513316186724266,12.13486361097045,12.56131747577716,14.574636516735804,16.672612116954138
