Dstar,a0/b0,a/b,b/h,kmin,error,material,ply_angle,nx,ny,k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
1.6249279390912679,0.19929010996131938,0.20000000000000004,10.45722823777799,17.48357515954189,9.744532808199771e-56,torayBT250E,44.43672661034762,25,70,17.48357515954189,20.49834686980678,,,,25.549876059134043,40.54975879816021,41.74262729649976,,,,,,,,,,45.31260073077554,,
1.6249279390912679,0.32193017762982357,0.3230769230769231,10.45722823777799,9.735347574972819,6.12472696160502e-105,torayBT250E,44.43672661034762,25,52,9.735347574972819,15.190328564770248,22.36024314337795,24.917458735875638,28.97080199158002,24.59218555605643,30.327630760294554,33.18589124923118,34.00432391309405,34.9185205596474,,37.764806350479006,,,38.709366657615945,,35.46193504390315,,,
1.6249279390912679,0.4445702452983277,0.4461538461538461,10.45722823777799,6.750504000522161,1.1632467456085268e-149,torayBT250E,44.43672661034762,25,47,6.750504000522161,14.196109530730535,15.64764769921766,19.67841996837412,26.136677888707617,27.153422844952793,24.454181709371802,26.817862408709047,33.86510764078867,30.885136809321097,34.962088063401204,31.246332380748,39.38464043356105,32.597297421356416,41.36435776224923,34.962088063401204,41.36435776224923,,39.38464043356105,
1.6249279390912679,0.567210312966832,0.5692307692307692,10.45722823777799,5.431313973818683,4.5348993414032986e-209,torayBT250E,44.43672661034762,25,40,5.431313973818683,14.741398288550393,11.656335044651051,16.924202914527413,25.496552037433243,27.490904016054944,19.052555914570004,22.49945290966535,34.916124619178156,27.490904016054944,34.31362405127747,25.722635281335556,39.73278248332849,27.914991044591673,43.79121379996706,31.268799787236663,34.31362405127747,34.916124619178156,,
1.6249279390912679,0.6898503806353362,0.6923076923076923,10.45722823777799,4.808492488466794,2.0301217605723683e-242,torayBT250E,44.43672661034762,26,37,4.808492488466794,15.977979126778353,9.21137647278606,15.53813829299715,25.9863558039477,34.99172551934242,15.209584397760736,19.661393328192847,38.05882308047163,26.342032455652905,34.41589008080324,21.233131428399105,42.212628278734236,24.27558488183244,39.86190031253629,29.184382261743703,34.41589008080324,34.41589008080324,39.86190031253629,
1.6249279390912679,0.8124904483038405,0.8153846153846155,10.45722823777799,4.5272708407097,2.9314680460608556e-203,torayBT250E,44.43672661034762,28,34,4.5272708407097,18.27373679440659,7.650294462109513,14.932844863186572,26.651531196452982,37.79851303473465,12.471945539743004,17.13415459650726,40.83018529444565,25.8933972931017,34.696670364277416,17.71944068975208,39.8378520825468,21.545601995692145,,28.246833054248064,,34.06275982681978,40.83018529444565,
1.6249279390912679,0.9351305159723446,0.9384615384615385,10.45722823777799,4.439561645031784,2.0819621590425013e-194,torayBT250E,44.43672661034762,30,31,4.439561645031784,19.72414886299722,6.621070067353571,14.807464894332133,29.178817355984005,37.01623605765147,10.508699823865024,16.347172848038024,34.51603811105509,25.958887995935914,37.73705092163693,15.013215777307032,39.61184963927567,19.54804991772694,,26.36919767609847,,34.51603811105509,,
1.624927939091268,1.0577705836408489,1.0615384615384615,10.45722823777799,4.473035980719404,8.130214535762412e-195,torayBT250E,44.43672661034762,31,30,4.473035980719404,21.85695586175921,5.924902865031164,14.995581115685464,29.06085755457727,,9.082512133525872,15.640631371286307,34.413497669417616,26.291413699749302,38.77059542843755,12.93938390107181,,18.125455928339072,,26.08645863934504,,37.07414389007669,,
1.624927939091268,1.180410651309353,1.1846153846153846,10.45722823777799,4.588304912558317,4.199486300672184e-204,torayBT250E,44.43672661034762,34,29,4.588304912558317,23.74431804230181,5.441159406367205,15.37570635535467,32.98033613414834,,8.013198847499563,15.212242856270604,,27.78997625207699,37.66769973300677,11.301604078147466,,17.10678930762893,,26.041633803655493,,36.9579611957801,,
1.624927939091268,1.303050718977857,1.3076923076923077,10.45722823777799,4.7672284625398,1.5225113573557482e-226,torayBT250E,44.43672661034762,35,27,4.7672284625398,25.796074188386783,5.107781809408789,15.76293963864322,34.79957857844499,,7.214081499894497,15.02458861005644,,28.99726222280581,,10.03451616128167,,16.56159158477391,,26.146918425163577,,36.09045974978796,,
1.624927939091268,1.4256907866463613,1.4307692307692306,10.45722823777799,4.875924248782004,0.0,torayBT250E,44.43672661034762,37,26,4.992897968439886,27.74865770577473,4.875924248782004,16.875959830115416,36.2804053923583,,6.600490971905085,15.000054862172847,34.18191894450697,29.65385679075873,,9.021828761645798,,15.628694377439665,,27.35527893880985,,34.18191894450697,,
1.624927939091268,1.5483308543148655,1.5538461538461537,10.45722823777799,4.721093476097533,3.27718584046252e-216,torayBT250E,44.43672661034762,38,25,5.2553047702063855,29.67843597393645,4.721093476097533,17.573351123150896,,,6.131408303410628,15.102290141004833,,30.74083169575589,,8.215749832580372,,15.358545733715257,,27.640075276713343,,,,
1.624927939091268,1.6709709219833695,1.6769230769230767,10.45722823777799,4.622117557785023,2.162947655464926e-202,torayBT250E,44.43672661034762,40,24,5.521693715551956,31.58574801659021,4.622117557785023,18.55353207431556,,,5.7941713264373815,15.288251033421895,,33.44768685109796,,7.559176857599867,,15.172303411055127,34.08566799735367,28.44531258352792,,34.82411359815717,,
1.624927939091268,1.793610989651874,1.7999999999999998,10.45722823777799,4.567892858455623,5.061694452159418e-195,torayBT250E,44.43672661034762,41,23,5.923404544682277,32.68056045910105,4.567892858455623,19.400786182289988,,,5.433081992842878,15.45087270150818,,33.32656294918748,,7.027488575203133,,15.095789079564756,,29.409887248737256,,,,
