Dstar,a0/b0,a/b,b/h,kmin,error,material,ply_angle,nx,ny,k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
0.8982537946846568,0.2684117327692264,0.2,18.889819473254718,20.89051007203771,6.70770474198529e-20,solvay5320,67.55408378503566,25,70,-22.63475856378001,22.65724118368846,-25.913900889783672,25.91333440674357,-27.534326722175074,27.563770272759882,-22.63475856378001,22.65724118368846,-27.534326722175074,27.563770272759882,-25.040675745995195,25.072090360598246,-27.534326722175074,27.563770272759882,-21.149433161770443,21.15161091415907,27.563770272759882,-27.534326722175074,-36.68440245897414,25.072090360598246
0.8982537946846568,0.433588183704135,0.3230769230769231,18.889819473254718,11.44180189572276,1.6518692090864993e-38,solvay5320,67.55408378503566,25,52,-11.44180189572276,11.456873960729256,-11.939318833368244,11.938871537916032,-14.353049607395555,14.384088436707012,-15.626347205479398,15.640898927100135,-19.004686684949323,19.026293724914314,-20.77591890402548,20.777113885511966,-27.425703486692914,27.427202077025022,-29.092962166471587,29.09522898275667,19.026293724914314,-19.004686684949323,-25.009062557325834,25.009694505377087
0.8982537946846568,0.5987646346390435,0.4461538461538461,18.889819473254718,7.390443955816982,2.6189870552065084e-46,solvay5320,67.55408378503566,25,47,-7.88103699189519,7.889855546131951,-7.390443955816982,7.398934982745912,-11.433779392416687,11.453208640082073,-13.151769311032501,13.151897497398892,-17.380661542276457,17.38522217460028,-18.3846916352238,18.387829095864593,-20.652169106988023,20.660910931164054,-21.10018866027205,21.101655149067405,22.397748708994143,-22.398111802309533,-18.3846916352238,18.387829095864593
0.8982537946846568,0.763941085573952,0.5692307692307692,18.889819473254718,5.2333242276932905,3.083219437599161e-51,solvay5320,67.55408378503566,25,40,-6.261635704976289,6.264274930917885,-5.2333242276932905,5.242926341847241,-10.428782017787142,10.436764473241762,-11.488495173684406,11.491060455475118,-20.68460024210322,20.687529175357945,-16.890451245705105,16.890865584105665,-15.825142052027706,15.836942831017629,26.534344416403655,26.534344416403655,20.687529175357945,-20.68460024210322,-21.38057332979078,21.381323006888575
0.8982537946846568,0.9291175365088606,0.6923076923076923,18.889819473254718,4.172622909987654,0.0,solvay5320,67.55408378503566,26,37,-5.269703038565253,5.269840350649763,-4.172622909987654,4.180562667050746,-9.68423339255766,9.686608608572083,-10.362653094557885,10.364982941815402,-19.11560124058348,19.115152752478085,-15.178813640857477,15.17881273147334,-14.03175716119671,14.041732070791372,-21.81678322919643,21.81844157289577,19.115152752478085,-19.11560124058348,-10.362653094557885,10.364982941815402
0.8982537946846568,1.0942939874437692,0.8153846153846154,18.889819473254718,3.6142368383109167,0.0,solvay5320,67.55408378503566,28,34,-4.555276964507893,4.555395898276133,-3.6142368383109167,3.6203457966275656,-3.6142368383109167,3.6203457966275656,-9.256682123310721,9.257213518007786,-12.576570522135947,12.584757120923367,-17.985966602976852,17.9861317386108,-12.576570522135947,12.584757120923367,-13.616069132794523,13.616359071203467,8.597018466567125,-8.595152890988192,-9.256682123310721,9.257213518007786
0.8982537946846568,1.2594704383786777,0.9384615384615385,18.889819473254718,3.3083562286841057,0.0,solvay5320,67.55408378503566,30,31,-8.023040885485969,8.02455977346655,-3.3083562286841057,3.3129175241072772,-11.546186288826515,11.548558703473295,-12.300651301547395,12.301458845822774,-11.546186288826515,11.548558703473295,-4.021598189029953,20.46400997319238,-11.546186288826515,11.548558703473295,-22.491654888745224,22.490573306463446,3.3129175241072772,-3.3083562286841057,-8.023040885485969,8.02455977346655
0.8982537946846568,1.4246468893135864,1.0615384615384615,18.889819473254718,3.135974747422975,0.0,solvay5320,67.55408378503566,31,30,-7.050208487437016,7.050782116532456,-3.135974747422975,3.1392498937725164,-10.570207951268246,10.569968948188274,-15.047826861028325,15.047872179805236,-14.228457016546812,14.232903709616293,-19.034957099879573,19.03246096847009,-14.228457016546812,14.232903709616293,-19.034957099879573,19.03246096847009,-10.570207951268246,10.569968948188274,-7.050208487437016,7.050782116532456
0.8982537946846568,1.589823340248495,1.1846153846153846,18.889819473254718,3.0368472702786944,0.0,solvay5320,67.55408378503566,34,29,-6.264168717114177,6.264189193061345,-3.0368472702786944,3.03904749933247,-13.097525284972763,13.098488271323644,-9.892860214044925,13.73096072821304,-13.097525284972763,13.098488271323644,-3.328258948160607,3.3299590986688083,-13.097525284972763,13.098488271323644,-16.29650165534549,16.306708029088366,-13.097525284972763,13.098488271323644,-6.264168717114177,6.264189193061345
0.8982537946846568,1.7549997911834032,1.3076923076923075,18.889819473254718,2.9825642173297533,0.0,solvay5320,67.55408378503566,35,27,-8.969991537878757,8.970750798288602,-2.9825642173297533,2.983902730105524,-12.137909150394414,12.137454647075565,-8.969991537878757,8.970750798288602,-12.137909150394414,12.137454647075565,-8.969991537878757,8.970750798288602,-15.496313778473594,15.497824040088403,-14.651249328438078,14.666650326824543,-12.137909150394414,12.137454647075565,-8.969991537878757,8.970750798288602
0.8982537946846568,1.9201762421183117,1.4307692307692306,18.889819473254718,2.9463691571274704,0.0,solvay5320,67.55408378503566,37,26,-11.589469204643608,11.589967272350888,-2.9463691571274704,2.946964260429782,-14.424542373602767,14.424270331632412,-14.908288058040936,14.908259898095617,-14.424542373602767,14.424270331632412,-14.908288058040936,14.908259898095617,-14.424542373602767,14.424270331632412,-9.786560835097927,9.788179111616806,-14.424542373602767,14.424270331632412,-8.101824210551799,8.102262459114945
